outlet,author,rating,text,date_posted,date_posted_normalized,review_id
Anytime Fitness Geylang Bahru,Janaki Khatri,5,"Haikal the club manager, was nice and helpful",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUM5bHN1MGpRRRAB
Anytime Fitness Geylang Bahru,Uzair Ashraff,5,Staff are phenomenal and conducive environment to work out in.,3 years ago,November 2022,ChZDSUhNMG9nS0VJQ0FnSURHclptNkNBEAE
Anytime Fitness Geylang Bahru,Andiani Sufi,5,"clean gym, great equipments & friendly staffs :)",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNOZy1PTlVBEAE
Anytime Fitness Geylang Bahru,Dass Dass,5,Good environment and excellent quality,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUNuLTgzdjBBRRAB
Anytime Fitness Geylang Bahru,Popinder,1,"terrible customer service from them, not even deserving of one star",2 years ago,November 2023,ChZDSUhNMG9nS0VJQ0FnSUNKenNTckFREAE
Anytime Fitness Geylang Bahru,Marco Chua,5,"Friendly customer service, decent equipment",a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSURkNTVXZ3B3RRAB
Anytime Fitness Geylang Bahru,shunmuga raj,5,My favourite place.. all staff's very friendly.....👍💖 …,4 years ago,November 2021,ChZDSUhNMG9nS0VJQ0FnSUR5bWZhdFhREAE
Anytime Fitness Geylang Bahru,Farhana Akhlis,5,gym is clean and very well maintained,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURWOHJEWEtnEAE
Anytime Fitness Geylang Bahru,Brendan Yeo,5,"Nice place, friendly staff",a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURyMlBUNWNBEAE
Anytime Fitness Geylang Bahru,Basant Singh,5,Great and polite staff! Very efficient!,2 years ago,November 2023,ChdDSUhNMG9nS0VJQ0FnSUNKMFlXajJnRRAB
Anytime Fitness Geylang Bahru,Jason Tang (DKT_unlucky),5,Great place good staff,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSURueWZLOEF3EAE
Anytime Fitness Geylang Bahru,Irfan Zulkiflie,5,staffs are nice and approachable,10 months ago,January 2025,ChdDSUhNMG9nS0VJQ0FnSURmak1QbWdRRRAB
Anytime Fitness Geylang Bahru,CJ,5,Registerer membership with friendly staff Hanz,a year ago,November 2024,ChdDSUhNMG9nS0VJQ0FnSUQxbVlTNGlRRRAB
Anytime Fitness Geylang Bahru,Lye Meng Koh,5,Hanz was nice and great.,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUNIa3NMOENREAE
Anytime Fitness Geylang Bahru,Siti Adhwaadinna Rooslee,5,amazing people with great vibes🫨🫨 …,a year ago,November 2024,ChZDSUhNMG9nS0VJQ0FnSUM3c3Bpd1FBEAE
